9.960159362549800624e-04,9.990039840637450208e-01
1.992031872509960125e-03,9.980079681274900416e-01
2.988047808764940187e-03,9.970119521912350624e-01
3.984063745019920250e-03,9.960159362549800832e-01
4.980079681274900312e-03,9.950199203187251040e-01
5.976095617529880374e-03,9.940239043824701248e-01
6.972111553784860437e-03,9.930278884462151456e-01
7.968127490039840499e-03,9.920318725099601664e-01
8.964143426294821429e-03,9.910358565737051872e-01
9.960159362549800624e-03,9.900398406374502080e-01
1.095617529880478155e-02,9.890438247011952289e-01
1.195219123505976075e-02,9.880478087649402497e-01
1.294820717131474168e-02,9.860557768924302913e-01
1.394422310756972087e-02,9.820717131474103745e-01
1.494023904382470180e-02,9.810756972111553953e-01
1.593625498007968100e-02,9.741035856573705409e-01
1.693227091633466019e-02,9.731075697211155617e-01
1.792828685258964286e-02,9.721115537848605825e-01
1.892430278884462205e-02,9.711155378486056033e-01
1.992031872509960125e-02,9.701195219123506241e-01
2.091633466135458044e-02,9.691235059760956450e-01
2.191235059760956311e-02,9.681274900398406658e-01
2.290836653386454230e-02,9.661354581673307074e-01
2.390438247011952150e-02,9.621513944223107906e-01
2.490039840637450069e-02,9.601593625498008322e-01
2.589641434262948336e-02,9.591633466135458530e-01
2.689243027888446255e-02,9.571713147410358946e-01
2.788844621513944175e-02,9.561752988047809154e-01
2.888446215139442094e-02,9.551792828685259362e-01
2.988047808764940361e-02,9.531872509960159778e-01
3.087649402390438280e-02,9.521912350597609986e-01
3.187250996015936200e-02,9.511952191235060194e-01
3.286852589641434119e-02,9.492031872509960611e-01
3.386454183266932039e-02,9.482071713147410819e-01
3.486055776892429958e-02,9.472111553784861027e-01
3.585657370517928572e-02,9.462151394422311235e-01
3.685258964143426491e-02,9.452191235059761443e-01
3.784860557768924411e-02,9.442231075697211651e-01
3.884462151394422330e-02,9.432270916334661859e-01
3.984063745019920250e-02,9.422310756972112067e-01
4.083665338645418169e-02,9.412350597609562275e-01
4.183266932270916089e-02,9.402390438247012483e-01
4.282868525896414008e-02,9.392430278884462691e-01
4.382470119521912622e-02,9.382470119521912899e-01
4.482071713147410541e-02,9.372509960159361997e-01
4.581673306772908461e-02,9.362549800796812205e-01
4.681274900398406380e-02,9.352589641434262413e-01
4.780876494023904300e-02,9.342629482071712621e-01
4.880478087649402219e-02,9.332669322709162829e-01
4.980079681274900139e-02,9.322709163346613037e-01
5.079681274900398752e-02,9.312749003984063245e-01
5.179282868525896671e-02,9.302788844621513453e-01
5.278884462151394591e-02,9.292828685258963661e-01
5.378486055776892510e-02,9.282868525896413869e-01
5.478087649402390430e-02,9.272908366533864077e-01
5.577689243027888349e-02,9.262948207171314285e-01
5.677290836653386269e-02,9.252988047808764493e-01
5.776892430278884188e-02,9.243027888446214702e-01
5.876494023904382802e-02,9.223107569721115118e-01
5.976095617529880721e-02,9.213147410358565326e-01
6.075697211155378641e-02,9.203187250996015534e-01
6.175298804780876560e-02,9.193227091633465742e-01
6.274900398406374480e-02,9.183266932270915950e-01
6.374501992031872399e-02,9.173306772908366158e-01
6.474103585657370319e-02,9.093625498007967822e-01
6.573705179282868238e-02,9.083665338645418030e-01
6.673306772908366158e-02,9.073705179282868238e-01
6.772908366533864077e-02,9.063745019920318446e-01
6.872509960159361997e-02,9.053784860557768654e-01
6.972111553784859916e-02,9.043824701195218863e-01
7.071713147410359224e-02,9.033864541832669071e-01
7.171314741035857143e-02,9.023904382470119279e-01
7.270916334661355063e-02,9.013944223107569487e-01
7.370517928286852982e-02,9.003984063745019695e-01
7.470119521912350902e-02,8.944223107569720943e-01
7.569721115537848821e-02,8.934262948207171151e-01
7.669322709163346741e-02,8.924302788844621359e-01
7.768924302788844660e-02,8.914342629482071567e-01
7.868525896414342580e-02,8.904382470119521775e-01
7.968127490039840499e-02,8.894422310756971983e-01
8.067729083665338419e-02,8.884462151394422191e-01
8.167330677290836338e-02,8.595617529880478225e-01
8.266932270916334258e-02,8.575697211155378641e-01
8.366533864541832177e-02,8.565737051792828849e-01
8.466135458167330097e-02,8.555776892430279057e-01
8.565737051792828016e-02,8.545816733067729265e-01
8.665338645418327324e-02,8.535856573705179473e-01
8.764940239043825243e-02,8.525896414342629681e-01
8.864541832669323163e-02,8.515936254980079889e-01
8.964143426294821082e-02,8.505976095617530097e-01
9.063745019920319002e-02,8.476095617529880721e-01
9.163346613545816921e-02,8.466135458167330929e-01
9.262948207171314841e-02,8.456175298804781137e-01
9.362549800796812760e-02,8.446215139442231346e-01
9.462151394422310680e-02,8.426294820717131762e-01
9.561752988047808599e-02,8.416334661354581970e-01
9.661354581673306519e-02,8.406374501992032178e-01
9.760956175298804438e-02,8.396414342629482386e-01
9.860557768924302358e-02,8.007968127490039389e-01
9.960159362549800277e-02,7.998007968127489598e-01
1.005976095617529820e-01,7.988047808764939806e-01
1.015936254980079750e-01,7.978087649402390014e-01
1.025896414342629542e-01,7.968127490039840222e-01
1.035856573705179334e-01,7.918326693227091262e-01
1.045816733067729126e-01,7.908366533864541470e-01
1.055776892430278918e-01,7.888446215139441886e-01
1.065737051792828710e-01,7.878486055776892094e-01
1.075697211155378502e-01,7.868525896414342302e-01
1.085657370517928294e-01,7.858565737051792510e-01
1.095617529880478086e-01,7.848605577689242718e-01
1.105577689243027878e-01,7.818725099601593342e-01
1.115537848605577670e-01,7.808764940239043550e-01
1.125498007968127462e-01,7.798804780876493759e-01
1.135458167330677254e-01,7.788844621513943967e-01
1.145418326693227046e-01,7.709163346613545631e-01
1.155378486055776838e-01,7.699203187250995839e-01
1.165338645418326630e-01,7.689243027888446047e-01
1.175298804780876560e-01,7.679282868525896255e-01
1.185258964143426352e-01,7.669322709163346463e-01
1.195219123505976144e-01,7.659362549800796671e-01
1.205179282868525936e-01,7.410358565737051872e-01
1.215139442231075728e-01,7.400398406374502080e-01
1.225099601593625520e-01,7.390438247011952289e-01
1.235059760956175312e-01,7.370517928286852705e-01
1.245019920318725104e-01,7.360557768924302913e-01
1.254980079681274896e-01,7.350597609561753121e-01
1.264940239043824688e-01,7.340637450199203329e-01
1.274900398406374480e-01,7.320717131474103745e-01
1.284860557768924272e-01,7.031872509960159778e-01
1.294820717131474064e-01,7.021912350597609986e-01
1.304780876494023856e-01,7.011952191235060194e-01
1.314741035856573648e-01,7.001992031872510402e-01
1.324701195219123440e-01,6.982071713147410819e-01
1.334661354581673232e-01,6.972111553784861027e-01
1.344621513944223024e-01,6.962151394422311235e-01
1.354581673306772815e-01,6.952191235059761443e-01
1.364541832669322607e-01,6.942231075697211651e-01
1.374501992031872399e-01,6.922310756972112067e-01
1.384462151394422191e-01,6.912350597609562275e-01
1.394422310756971983e-01,6.902390438247012483e-01
1.404382470119521775e-01,6.892430278884462691e-01
1.414342629482071845e-01,6.882470119521912899e-01
1.424302788844621637e-01,6.872509960159361997e-01
1.434262948207171429e-01,6.852589641434262413e-01
1.444223107569721221e-01,6.842629482071712621e-01
1.454183266932271013e-01,6.832669322709162829e-01
1.464143426294820804e-01,6.812749003984063245e-01
1.474103585657370596e-01,6.802788844621513453e-01
1.484063745019920388e-01,6.792828685258963661e-01
1.494023904382470180e-01,6.782868525896413869e-01
1.503984063745019972e-01,6.772908366533864077e-01
1.513944223107569764e-01,6.693227091633465742e-01
1.523904382470119556e-01,6.683266932270915950e-01
1.533864541832669348e-01,6.673306772908366158e-01
1.543824701195219140e-01,6.663346613545816366e-01
1.553784860557768932e-01,6.653386454183266574e-01
1.563745019920318724e-01,6.643426294820716782e-01
1.573705179282868516e-01,6.613545816733067406e-01
1.583665338645418308e-01,6.583665338645418030e-01
1.593625498007968100e-01,6.573705179282868238e-01
1.603585657370517892e-01,6.563745019920318446e-01
1.613545816733067684e-01,6.553784860557768654e-01
1.623505976095617476e-01,6.543824701195218863e-01
1.633466135458167268e-01,6.533864541832669071e-01
1.643426294820717060e-01,6.523904382470119279e-01
1.653386454183266852e-01,6.513944223107569487e-01
1.663346613545816643e-01,6.484063745019920111e-01
1.673306772908366435e-01,6.474103585657370319e-01
1.683266932270916227e-01,6.464143426294820527e-01
1.693227091633466019e-01,6.454183266932270735e-01
1.703187250996015811e-01,6.444223107569720943e-01
1.713147410358565603e-01,6.314741035856573648e-01
1.723107569721115673e-01,5.986055776892430513e-01
1.733067729083665465e-01,5.976095617529880721e-01
1.743027888446215257e-01,5.966135458167330929e-01
1.752988047808765049e-01,5.956175298804781137e-01
1.762948207171314841e-01,5.946215139442231346e-01
1.772908366533864633e-01,5.836653386454183634e-01
1.782868525896414424e-01,5.826693227091633842e-01
1.792828685258964216e-01,5.816733067729084050e-01
1.802788844621514008e-01,5.806772908366534258e-01
1.812749003984063800e-01,5.786852589641434674e-01
1.822709163346613592e-01,5.418326693227091262e-01
1.832669322709163384e-01,5.408366533864541470e-01
1.842629482071713176e-01,5.398406374501991678e-01
1.852589641434262968e-01,5.388446215139441886e-01
1.862549800796812760e-01,5.298804780876493759e-01
1.872509960159362552e-01,5.249003984063744799e-01
1.882470119521912344e-01,5.239043824701195007e-01
1.892430278884462136e-01,5.229083665338645215e-01
1.902390438247011928e-01,5.219123505976095423e-01
1.912350597609561720e-01,5.209163346613545631e-01
1.922310756972111512e-01,5.199203187250995839e-01
1.932270916334661304e-01,4.800796812749004161e-01
1.942231075697211096e-01,4.780876494023904577e-01
1.952191235059760888e-01,4.770916334661354785e-01
1.962151394422310680e-01,4.760956175298804993e-01
1.972111553784860472e-01,4.750996015936255201e-01
1.982071713147410263e-01,4.741035856573705409e-01
1.992031872509960055e-01,4.721115537848605825e-01
2.001992031872509847e-01,4.661354581673306519e-01
2.011952191235059639e-01,4.641434262948206935e-01
2.021912350597609431e-01,4.631474103585657143e-01
2.031872509960159501e-01,4.611553784860557559e-01
2.041832669322709293e-01,4.581673306772908183e-01
2.051792828685259085e-01,4.571713147410358391e-01
2.061752988047808877e-01,4.551792828685258807e-01
2.071713147410358669e-01,4.541832669322709015e-01
2.081673306772908461e-01,4.511952191235059639e-01
2.091633466135458252e-01,4.492031872509960055e-01
2.101593625498008044e-01,4.412350597609561720e-01
2.111553784860557836e-01,4.332669322709163384e-01
2.121513944223107628e-01,4.312749003984063800e-01
2.131474103585657420e-01,4.302788844621514008e-01
2.141434262948207212e-01,4.243027888446215257e-01
2.151394422310757004e-01,4.233067729083665465e-01
2.161354581673306796e-01,4.223107569721115673e-01
2.171314741035856588e-01,4.053784860557768654e-01
2.181274900398406380e-01,4.043824701195218863e-01
2.191235059760956172e-01,4.033864541832669071e-01
2.201195219123505964e-01,4.023904382470119279e-01
2.211155378486055756e-01,4.013944223107569487e-01
2.221115537848605548e-01,4.003984063745019695e-01
2.231075697211155340e-01,3.974103585657370319e-01
2.241035856573705132e-01,3.964143426294820527e-01
2.250996015936254924e-01,3.944223107569720943e-01
2.260956175298804716e-01,3.924302788844621359e-01
2.270916334661354508e-01,3.914342629482071567e-01
2.280876494023904300e-01,3.874501992031872399e-01
2.290836653386454091e-01,3.844621513944223024e-01
2.300796812749003883e-01,3.834661354581673232e-01
2.310756972111553675e-01,3.715139442231075728e-01
2.320717131474103467e-01,3.705179282868525936e-01
2.330677290836653259e-01,3.585657370517928433e-01
2.340637450199203051e-01,3.027888446215139528e-01
2.350597609561753121e-01,3.007968127490039945e-01
2.360557768924302913e-01,2.908366533864542025e-01
2.370517928286852705e-01,2.898406374501992233e-01
2.380478087649402497e-01,2.629482071713147295e-01
2.390438247011952289e-01,2.549800796812748960e-01
2.400398406374502080e-01,2.519920318725099584e-01
2.410358565737051872e-01,2.500000000000000000e-01
2.420318725099601664e-01,2.490039840637450208e-01
2.430278884462151456e-01,2.480079681274900416e-01
2.440239043824701248e-01,2.470119521912350624e-01
